,id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
2861,7.2494E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,12c61c7d,be6db1d7,1,0,23726,320,50,2717,2,47,100233,23
2862,7.24953E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,61816ddf,c94fff1a,1,0,21278,320,50,2443,2,39,-1,23
2863,7.24968E+18,1,14103019,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,bafb3275,051263ee,1,0,20018,300,250,2286,3,39,100075,23
2864,7.24976E+18,0,14103019,1002,0,f17ebd97,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,39067ead,acb205b7,1da119e0,0,0,23438,320,50,2684,2,1327,-1,52
2865,7.24977E+18,0,14103019,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,da36d850,8a4875bd,1,0,21893,320,50,2526,0,167,100074,221
2866,7.24987E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,6392a978,42a5d6ce,1,0,23161,320,50,2667,0,47,-1,221
2867,7.24992E+17,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,1aa797a4,1f0bc64f,1,0,23161,320,50,2667,0,47,-1,221
2868,7.24994E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,24bbe3c1,1ccc7835,1,3,23739,320,50,2676,0,299,100176,221
2869,7.25002E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a48fce01,0ebb2d8a,1,0,22676,320,50,2616,0,35,-1,51
2870,7.25008E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,84eb6a39,ecf10acf,1,0,17747,320,50,1974,2,39,-1,33
2871,7.2503E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,41d703ea,2347f47a,8ded1f7a,45db4cb3,b9233a0e,b7c5bc1f,1,0,20634,320,50,2374,3,39,-1,23
2872,7.25034E+18,0,14103019,1005,0,395fa97c,3f797953,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,378e182e,1f0bc64f,1,0,23725,320,50,2716,3,47,-1,23
2873,7.25052E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,3988dc45,1ccc7835,1,3,23738,320,50,2676,0,299,100176,221
2874,7.25054E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,b4f9d27f,496515fa,1,2,23742,320,50,2721,1,161,100190,71
2875,7.25058E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,a18aa8db,fa61e8fe,1,0,16688,320,50,1873,3,39,-1,23
2876,7.2507E+18,0,14103019,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c73268b9,8571106b,1,0,17653,300,250,1994,2,39,-1,33
2877,7.25072E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,8d058c54,e317ee02,78d9bd10,1,0,18595,320,50,2104,3,1575,-1,171
2878,7.25075E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,9eb64cde,36b67a2a,1,0,23866,320,50,2736,0,33,100171,246
2879,7.25077E+18,0,14103019,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1f4ef0e3,be6db1d7,1,0,16208,320,50,1800,3,167,100075,23
2880,7.25086E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,11181ba8,c28f1360,1,0,23722,320,50,2716,3,47,-1,23
2881,7.25089E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,deeda7eb,cd5b1559,1,2,23866,320,50,2736,0,33,100170,246
2882,7.25094E+18,0,14103019,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bb2bf89b,76dc4769,1,0,8330,320,50,761,3,175,-1,23
2883,7.25094E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,50025d2d,7ac6007f,1,2,23160,320,50,2667,0,47,-1,221
2884,7.25099E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c16057f0,1f0bc64f,1,0,23725,320,50,2716,3,47,-1,23
2885,7.251E+17,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,c0c0b233,4ceb2e0b,1,0,23160,320,50,2667,0,47,-1,221
2886,7.25105E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,7681781b,7abbbd5c,1,0,23729,320,50,2717,2,47,-1,23
2887,7.2513E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,598c5818,1b13b020,1,0,23161,320,50,2667,0,47,-1,221
2888,7.25138E+18,0,14103019,1005,0,e6409ff1,2148062c,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ba428f2d,6e1e2240,1,0,16208,320,50,1800,3,167,100077,23
2889,7.25148E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,33c9463a,16954458,1,0,22676,320,50,2616,0,35,100084,51
2890,7.25154E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,f17928cc,0a513c26,1,0,23726,320,50,2717,2,47,-1,23
2891,7.2517E+18,0,14103019,1005,1,85f751fd,c4e18dd6,50e219e0,1c4c71ef,2347f47a,0f2161f8,26028fd6,e11d4164,7abbbd5c,1,0,17706,320,50,2009,0,555,100233,102
2892,7.25179E+18,0,14103019,1002,0,c6af341d,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,4339c791,e9f3060b,021b641d,0,0,21789,320,50,2512,2,291,-1,52
2893,7.25191E+18,0,14103019,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,834c8877,c6263d8a,1,0,17614,320,50,1993,2,1063,-1,33
2894,7.25198E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,30afa712,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
2895,7.25204E+18,0,14103019,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a5529924,e8d6bd6d,1,0,23726,320,50,2717,2,47,-1,23
2896,7.25276E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c5af48b9,81b42528,1,0,22254,320,50,2545,0,431,100084,221
2897,7.25282E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6a86ab34,3bd9e8e7,1,0,22676,320,50,2616,0,35,-1,51
2898,7.25297E+18,0,14103019,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0da3d971,4258293,1,0,20251,320,50,2323,0,687,100081,48
2899,7.25304E+18,0,14103019,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,90f19bde,051263ee,1,0,19771,320,50,2227,0,935,100077,48
2900,7.2531E+18,0,14103019,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,81a24259,73df0259,1,0,17893,320,50,2039,2,39,100081,32
2901,7.25332E+17,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5e580e41,89416188,1,0,22832,320,50,2647,2,39,100148,23
2902,7.25402E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6d9a31c5,fa61e8fe,1,0,22815,320,50,2647,2,39,100148,23
2903,7.25411E+16,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e38cf469,4ea23a13,1,0,22257,320,50,2545,0,431,-1,221
2904,7.25429E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,07f426d8,d8cfb063,1,0,23161,320,50,2667,0,47,-1,221
2905,7.25438E+18,0,14103019,1005,0,fec6e632,ace5b8fd,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,da55ecc1,f3049821,1,0,17239,320,50,1973,3,39,100148,23
2906,7.25441E+18,0,14103019,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cad9c6d3,8a4875bd,1,0,21893,320,50,2526,0,167,100075,221
2907,7.25442E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,4aabc1c8,f186d2e8,1,0,23866,320,50,2736,0,33,100172,246
2908,7.25463E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,b93160b8,35e35793,ab09a89e,1,0,22816,320,50,2648,3,39,100148,23
2909,7.25464E+18,0,14103019,1005,0,9ee9dd00,759d1c56,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4872a7bb,4ea23a13,1,0,17239,320,50,1973,3,39,100173,23
2910,7.25491E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6eb5b20c,cd5b1559,1,2,23897,320,50,2740,0,163,100013,17
2911,7.25508E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,4150c682,e45c0c27,1,2,23739,320,50,2676,0,299,100176,221
2912,7.25512E+17,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,fa90e0f0,503b22d3,be6db1d7,1,0,4687,320,50,423,2,39,100148,32
2913,7.25517E+18,0,14103019,1005,0,8d7e1373,3b953bf0,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,a2c77f8a,8587457d,1,0,22196,320,50,2556,3,167,100200,23
2914,7.25532E+18,0,14103019,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d133a8ed,836d2439,1,0,23725,320,50,2716,3,47,-1,23
2915,7.25534E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,5b9a8988,1b01c4ed,1,0,23729,320,50,2717,2,47,100233,23
2916,7.25562E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b6452d35,275fc61c,1,0,22676,320,50,2616,0,35,-1,51
2917,7.25574E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,eb57ccd2,fce66524,1,0,22814,320,50,2647,2,39,100148,23
2918,7.25579E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,53e6ab10,179db11c,1,3,23737,320,50,2676,0,299,100176,221
2919,7.25587E+17,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,d1906c7a,8803c3d6,1,2,23866,320,50,2736,0,33,100170,246
2920,7.25589E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,fc7aa3cf,a51db6a4,1ccc7835,1,0,23011,320,50,2658,3,35,100148,23
2921,7.25591E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,21cbd43c,2319f641,1,2,23866,320,50,2736,0,33,100170,246
2922,7.25602E+18,0,14103019,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6ed00a47,684581ce,1,0,17894,320,50,2039,2,39,100081,32
2923,7.25641E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0ac77ec1,779d90c2,1,0,20108,320,50,2299,2,1327,-1,52
2924,7.25641E+18,0,14103019,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,80a2a921,115d7af7,1,0,23723,320,50,2716,3,47,-1,23
2925,7.25645E+17,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,4b0ec433,43617dfa,1,0,23866,320,50,2736,0,33,-1,246
2926,7.25661E+18,0,14103019,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2e42cc07,ecb851b2,1,0,17753,320,50,1993,2,1063,-1,33
2927,7.25667E+18,1,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f7853e5a,ca5aca47,1,0,17264,320,50,1872,3,39,-1,23
2928,7.25667E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,7f6486cb,abac2ce5,1,0,23160,320,50,2667,0,47,-1,221
2929,7.25674E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,4ea23a13,1,0,22676,320,50,2616,0,35,-1,51
2930,7.25695E+18,0,14103019,1005,1,8e35d87a,5f04e433,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,98f18fbb,9e3836ff,1,0,9438,320,50,898,3,427,100005,61
2931,7.25698E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,46245926,fbb98f01,7abbbd5c,1,0,22624,320,50,2374,3,39,-1,23
2932,7.257E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,c934121a,e211cf54,1,0,23866,320,50,2736,0,33,-1,246
2933,7.25716E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,d3442c39,5347522c,1,2,23866,320,50,2736,0,33,100170,246
2934,7.25724E+18,0,14103019,1005,0,b6b3c39d,2e7478b3,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ead47add,a0f5f879,1,0,23897,320,50,2740,0,163,100013,17
2935,7.25729E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,acc98a19,5096d134,1,0,23726,320,50,2717,2,47,100233,23
2936,7.25747E+17,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,70709b8e,d787e91b,1,0,22676,320,50,2616,0,35,-1,51
2937,7.25755E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,11d0ff46,158e4944,1,0,23726,320,50,2717,2,47,100233,23
2938,7.25788E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,5.95E+06,be6db1d7,1,0,23160,320,50,2667,0,47,-1,221
2939,7.25794E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,ee772b00,b7c5bc1f,1,0,4687,320,50,423,2,39,-1,32
2940,7.25817E+18,1,14103019,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ce1a2cf4,b72d1c6e,1,0,19772,320,50,2227,0,935,100081,48
2941,7.25832E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,4dd0a048,ecb851b2,1,0,23161,320,50,2667,0,47,-1,221
2942,7.25838E+18,0,14103019,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,64a78f46,00b1f3a7,1,0,20634,320,50,2374,3,39,-1,23
2943,7.25857E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,af9205f9,3bb1ddd7,1,0,18648,320,50,1092,3,809,100156,61
2944,7.2586E+18,0,14103019,1002,0,d1a51189,ee07b0dc,50e219e0,ecad2386,7801e8d9,07d7df22,c2bd9c0c,4e86178b,f9ba9057,0,0,23438,320,50,2684,2,1327,-1,52
2945,7.25868E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c03fa693,779d90c2,1,0,22832,320,50,2647,2,39,100148,23
2946,7.25873E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,55b55194,7abbbd5c,1,0,23728,320,50,2717,2,47,100233,23
2947,7.25886E+18,0,14103019,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2595c749,d4897fef,1,0,23925,320,50,2742,0,163,-1,17
2948,7.25898E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,f03e8a1a,be74e6fe,1,0,22813,320,50,2647,2,39,100148,23
2949,7.25915E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,3f732240,15a4af7e,1,0,23866,320,50,2736,0,33,100172,246
2950,7.25924E+17,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,334d951c,8e1c71de,be74e6fe,1,0,23011,320,50,2658,3,35,100148,23
2951,7.25929E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2080c9e5,41c87f95,1,0,22803,320,50,2646,2,35,-1,23
2952,7.25932E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,1752399e,c91a00f7,9e3836ff,1,3,20153,320,50,2307,3,163,100020,61
2953,7.25934E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,717919ef,779d90c2,1,0,23725,320,50,2716,3,47,-1,23
2954,7.25957E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,49333b44,d787e91b,1,0,23160,320,50,2667,0,47,-1,221
2955,7.25976E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,e5d73240,d9a2d3a9,1,0,23723,320,50,2716,3,47,-1,23
2956,7.25981E+17,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,956b9405,afa8b6d7,d787e91b,1,0,22813,320,50,2647,2,39,100148,23
2957,7.25998E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,40152626,3db271b0,84ebbcd4,1,0,4687,320,50,423,2,39,100148,32
2958,7.26002E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,0c5a2f1b,981edffc,1,2,23742,320,50,2721,1,161,100191,71
2959,7.26004E+18,0,14103019,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f886d5ea,4ea23a13,1,0,23723,320,50,2716,3,47,100188,23
2960,7.26014E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,878ab740,be87996b,1,2,23866,320,50,2736,0,33,100172,246
2961,7.26026E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,23e10504,99b3c41c,be6db1d7,1,0,18489,320,50,2104,3,1575,-1,171
2962,7.26046E+18,0,14103019,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,39168461,2203a096,1,0,17614,320,50,1993,2,1063,-1,33
2963,7.26046E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,c10fbbaa,be6db1d7,1,0,4687,320,50,423,2,39,100148,32
2964,7.26094E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c8cc2c4a,2.59E+07,1,0,20271,320,50,2225,0,935,100101,48
2965,7.26105E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,95c84792,2ee63ff8,1,0,23161,320,50,2667,0,47,-1,221
2966,7.26111E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3c1827e3,c730b3c6,1,0,22676,320,50,2616,0,35,-1,51
2967,7.26115E+17,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b54d41d4,be6db1d7,1,0,23919,320,50,2742,0,163,-1,17
2968,7.26147E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6df56bdd,fce66524,1,0,22815,320,50,2647,2,39,100148,23
2969,7.2616E+18,0,14103019,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d1ff4a03,c1a17447,1,0,18856,320,50,1882,3,35,100013,13
2970,7.26163E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,13ccaf25,89416188,1,0,4687,320,50,423,2,39,100148,32
2971,7.26172E+18,0,14103019,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1f4ef0e3,be6db1d7,1,0,19950,320,50,1800,3,167,100075,23
2972,7.2618E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,9c203237,8d96a23d,1,2,23160,320,50,2667,0,47,-1,221
2973,7.26191E+18,1,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,8a4875bd,1,0,15708,320,50,1722,0,35,-1,79
2974,7.26199E+18,0,14103019,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a84f9f47,375c3d47,1,0,17614,320,50,1993,2,1063,100084,33
2975,7.26208E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,855e8011,1c6a881d,1,2,23161,320,50,2667,0,47,-1,221
2976,7.26228E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9d2bd66a,3bd9e8e7,1,0,22257,320,50,2545,0,431,100084,221
2977,7.26273E+18,0,14103019,1002,0,15d93b0b,08facbad,50e219e0,ecad2386,7801e8d9,07d7df22,89ab3fa2,9938382d,44b7a49b,0,0,23438,320,50,2684,2,1327,-1,52
2978,7.26284E+16,0,14103019,1005,0,d8bb8687,98e6755b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,94a00f3c,3d30efdb,1,0,17239,320,50,1973,3,39,-1,23
2979,7.26296E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,48151129,8a4875bd,1,0,15703,320,50,1722,0,35,100083,79
2980,7.26302E+18,0,14103019,1005,1,85f751fd,c4e18dd6,50e219e0,d6995622,2347f47a,0f2161f8,126d80ef,735d99bb,31bdffee,1,0,23923,320,50,2742,0,163,-1,17
2981,7.2631E+17,0,14103019,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,20df2b14,d4897fef,1,0,21893,320,50,2526,0,167,-1,221
2982,7.26348E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,ff0c7617,aad45b01,1,0,21611,320,50,2480,3,299,100111,61
2983,7.26349E+18,1,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c51733e7,be74e6fe,1,0,22815,320,50,2647,2,39,100148,23
2984,7.26373E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,88e8951c,0eb711ec,1,0,23438,320,50,2684,2,1327,-1,52
2985,7.26376E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,95b5e741,c6824def,cef3e649,a99f214a,9efc1642,67def95c,1,0,23642,320,50,2709,3,39,-1,23
2986,7.26386E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,cf47e466,7801e8d9,0f2161f8,a99f214a,931967f0,e1eae715,1,0,15840,320,50,1741,3,175,100112,100
2987,7.26407E+18,0,14103019,1005,1,f9e1a388,a3024024,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6f0f3990,816484ae,1,0,23626,320,50,2707,3,937,100156,61
2988,7.26416E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,feb189df,3de05cb4,1,2,22676,320,50,2616,0,35,-1,51
2989,7.26446E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,557180ef,e3bb76b5,1,0,21611,320,50,2480,3,299,100111,61
2990,7.26476E+18,1,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,5db079b5,1,2,22261,320,50,2545,0,431,-1,221
2991,7.26478E+18,0,14103019,1002,0,307b702f,18ccc6b0,50e219e0,ecad2386,7801e8d9,07d7df22,14d6a416,fec9a8a7,08ac11ab,0,0,15703,320,50,1722,0,35,-1,79
2992,7.26485E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,7e713e05,a5bce124,1,0,23160,320,50,2667,0,47,-1,221
2993,7.26487E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,81ccc3ea,9ee2ab36,1,2,23728,320,50,2717,2,47,100233,23
2994,7.26499E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,73bc1b0b,15a4af7e,1,0,23866,320,50,2736,0,33,100171,246
2995,7.265E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,d7fc0034,0517480d,fdd86e39,1,0,20634,320,50,2374,3,39,-1,23
